,image_names,feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31,feat_32,feat_33,feat_34,feat_35,feat_36,feat_37,feat_38,feat_39,feat_40,feat_41,feat_42,feat_43,feat_44,feat_45,feat_46,feat_47,feat_48,feat_49,feat_50,feat_51,feat_52,feat_53,feat_54,feat_55,feat_56,feat_57,feat_58,feat_59,feat_60,feat_61,feat_62,feat_63
1550,BRACS_1810_FEA_62,0.7354896,2.1460314,3.7616818,2.9815083,0.59530026,0.51722866,4.908894,0.020308062,2.6034572,0.08243666,1.5258336,0.8352552,3.3682585,0.05964534,-0.012978029,0.27021065,3.226851,0.004494127,0.6650254,3.4718163,0.18574183,1.2087014,-0.01607458,0.92105585,3.61638,0.20348474,0.7930784,1.7668122,1.3310298,0.6439785,3.4220283,1.304483,0.46419114,2.7014751,0.8067118,4.216948,2.015889,0.5578257,0.10061976,1.5929842,0.35231376,0.065051176,0.1057174,2.6745198,0.4351555,0.61792463,1.32435,1.2234515,1.5175642,4.2840385,0.8647537,0.39881143,1.405523,-0.0013325213,1.1523865,0.47307014,1.0639426,2.7005641,-0.010510209,0.6391518,1.179669,-0.019293832,0.048349142,1.0793191
1551,BRACS_1810_FEA_63,1.391656,3.0586944,4.3051,2.8794088,0.14889929,0.38650027,4.5643325,-0.024063872,2.1991377,0.2230444,1.7530315,1.1461551,3.400329,-0.0030510111,-0.01459428,0.13322544,4.070344,0.012198618,1.720189,3.5589259,0.35211337,0.7295992,0.05633104,2.2306638,3.7602422,0.40551004,0.14244102,1.767724,3.9740665,2.1630151,3.941107,2.1492248,0.25529942,2.4862869,2.081527,3.8571742,1.3091514,0.48307243,0.5307516,2.653155,1.1230597,0.0210143,0.11380913,2.560804,1.3851614,1.4320799,1.4898484,3.2684968,1.6403381,4.294651,0.8313831,0.12497768,0.70828515,-0.030360075,0.77206427,0.14238313,0.8410112,3.4957786,-0.022223817,0.5086868,1.6464101,0.243582,0.00034940997,1.4257213
1552,BRACS_1810_FEA_64,1.0558801,2.282283,3.0978754,2.923314,0.7456045,0.25292057,4.1642795,0.031991724,2.0580165,0.30888352,1.2717832,0.7347408,2.7979527,-0.002198568,0.064519614,0.018354591,3.2568614,0.057294022,0.6530744,2.6843266,0.07658775,0.7713884,0.077618755,0.8585903,3.193994,0.33324194,0.8530592,1.0405943,1.3814483,0.6547835,2.3880143,1.115782,0.1726469,2.2812335,0.9298437,3.4388688,1.3273532,0.25423706,0.274054,1.5044475,0.5552573,-0.007847613,0.16736959,2.196453,0.5923657,0.60844594,0.31079623,1.3864635,0.914513,3.599729,0.506579,0.13341866,1.4054029,0.012651587,0.60617286,0.6220049,0.5988007,2.664638,0.03326226,0.9682767,0.79826224,0.09261275,0.0295035,0.9470142
1553,BRACS_1810_FEA_65,1.2214525,3.8226228,6.8289385,3.3694634,0.17223877,0.20881139,8.569423,-0.06980805,5.2966785,0.07789557,4.230666,1.8626868,4.8716087,-0.04411863,-0.020411031,0.06287862,5.7170277,-0.024572099,1.9388841,5.208633,0.31547716,1.0694544,-0.03253166,0.33011934,4.9906836,0.43016997,0.314178,1.4180268,2.895536,0.91868013,5.814375,3.0151718,0.07687562,3.8954208,1.2633684,7.573866,1.9810479,0.20810725,0.608747,3.0772362,1.3134307,-0.029527409,0.10246155,4.9677997,1.8439891,0.13966094,1.4634836,1.4394784,1.7652338,7.206038,1.3220654,-0.027552595,2.3377087,-0.06353007,0.5204178,0.1259442,1.0620542,5.086066,-0.038926978,1.6543964,2.8631783,0.46551892,-0.0145934755,1.345016
1554,BRACS_1810_FEA_8,0.982073,2.2097297,2.9415894,2.9661052,1.4158756,0.45527273,4.2907286,-0.0022090138,2.3533437,0.19538713,1.3278985,0.49326015,2.7673123,0.112238996,-0.0069872877,0.094689496,3.7581062,-0.008205633,0.8543026,2.4576426,0.17396457,1.0586364,-0.011457127,0.6051742,2.7859313,0.631987,1.285364,1.0655055,1.1961092,0.35239023,2.564627,0.93964124,0.585406,2.7084959,0.62984604,3.4923518,2.0032976,0.69194776,0.24391262,1.4955769,0.2992924,0.017474469,0.09884657,2.1115823,0.4484889,0.73071927,0.82237536,1.1512011,1.1857853,3.859444,0.39867184,0.13363692,1.1885043,0.08417138,0.6142549,0.76369834,0.6032834,2.4730809,0.0016339304,0.8757265,1.0077916,-0.01193767,0.012023089,0.9073547
1555,BRACS_1811_FEA_1,1.0307356,2.3100092,2.8706686,3.0765078,1.2444382,0.3294229,4.4602633,-0.009266514,2.1385415,0.31531927,1.2967628,0.62585956,2.746973,-0.0020916546,0.017987939,-0.0029098873,3.6202123,0.067263894,0.455581,2.8249602,0.035587635,1.0414807,0.10090496,0.72275174,3.360681,0.14167465,0.8653924,1.2682583,1.1096206,0.31641003,2.7259407,1.0698934,0.31158534,2.7523608,0.75662756,3.2420573,1.4507339,0.5946895,0.03476613,1.6479956,0.26368698,0.15781483,-0.0023908464,2.0214286,0.32972872,0.8785493,0.49632868,1.2397501,1.0974789,3.545718,0.13120346,0.05210699,1.2321088,-0.01581666,1.0225631,0.88149863,0.48425788,2.573898,-0.015082334,1.01095,1.0174747,-0.0061867465,0.032292794,1.1312546
1556,BRACS_1811_FEA_13,2.132642,3.6844049,4.1348176,3.9852622,0.7293226,0.17235512,5.769268,-0.021643864,3.190297,0.25424457,1.896663,0.4561674,3.9386718,-0.014961336,0.03851612,0.0022808795,4.6208997,0.059222277,0.22446741,3.859168,-0.008797024,0.86810994,0.025182627,0.9432135,4.9054365,0.05408829,0.95120776,0.8241262,1.8107848,0.6289864,4.038297,1.4773434,0.069680475,3.2216663,0.7257037,4.206049,1.7866364,0.06862823,0.26547292,2.0750344,0.34695926,0.009263437,0.10928702,2.8433893,0.38811138,0.61841345,0.061290216,1.2120626,0.59506047,4.8198605,0.17580673,0.009314932,1.7505655,-0.03280334,0.47958818,1.1630235,0.327626,3.4931657,-0.027291566,2.0258012,0.6576949,0.048914135,0.028846728,1.3023907
1557,BRACS_1811_FEA_18,1.4945937,2.9147313,3.5911677,3.4245677,1.1804477,0.5398481,5.1443577,-0.010312997,2.682641,0.09257751,1.6599563,0.21003592,3.4594603,0.03899004,0.0010335587,0.004430406,3.921889,0.10188681,0.11420526,3.8251994,0.020634387,0.9409872,0.059467565,0.86913884,4.2459884,0.082293436,1.1615044,1.0874764,1.6311824,0.5784275,3.617995,1.2506644,0.3997878,3.0716093,0.89793867,3.5764987,1.8089672,0.34122682,0.12190091,2.0493193,0.39488107,0.19775698,0.07592306,2.6512496,0.41575706,1.0530698,0.45674866,1.4058031,0.7938373,4.170635,0.10776639,0.27666703,1.3177475,-0.02025721,0.8728728,0.8769465,0.22618188,3.0363863,-0.014936817,1.3038744,0.82574683,0.01714873,0.077942245,1.4687594
1558,BRACS_1811_FEA_20,1.4219152,1.9854785,3.7851794,4.1298957,1.5553808,0.4336731,5.4308043,-0.007280481,2.7865963,0.056846645,0.748466,0.04113352,3.436673,0.0060745995,0.06278209,0.018636335,3.2428389,0.015687924,0.10506837,2.7109368,0.068202406,0.4850966,-0.00947754,-0.008772167,3.8849685,0.44754025,1.9224455,0.4820761,0.01838626,-0.0072822953,2.3953092,0.18629557,0.5852449,2.5330174,0.008896693,4.1078124,1.327507,0.094455995,0.06296572,0.7136052,0.009068407,0.0009729592,-0.004829227,3.6227734,0.042321455,0.43964455,0.07159753,0.048596654,0.14194377,4.272113,0.1560256,-0.0017720753,2.6781638,-0.002095361,0.42662603,1.14373,0.044054862,2.77395,-0.011044297,1.9942465,1.0566609,-0.016432839,0.024937736,0.5583134
1559,BRACS_1811_FEA_24,1.0314132,1.7700634,2.4418736,3.9333827,2.9480314,0.59584165,5.076212,0.11856133,2.4683738,0.053407915,1.3639034,0.17931576,3.1630669,0.20555273,0.044800427,0.36299488,3.174303,0.074626826,0.13577677,2.9323964,0.0003650728,1.6281817,0.0403894,0.024692856,3.0746167,0.77785885,2.4678001,0.9986319,0.06915151,-0.010484399,1.8161526,0.110238194,1.2921752,3.3993595,0.030412586,4.3387103,2.8476474,1.1358399,0.0055323234,1.1334344,0.0006055861,0.15836245,-0.012676353,2.8955467,0.012801577,0.4338325,0.109192476,0.055721737,1.1103816,4.4806466,0.29176316,0.05721012,1.9022648,0.23016366,0.8400018,1.3429408,0.42706746,2.1041303,0.05882938,1.4087157,0.9628576,-0.01798624,0.12682278,0.61130816
1560,BRACS_1811_FEA_25,1.1226814,2.6882238,3.6027782,3.6021535,1.052588,0.14346753,5.5515237,-0.018201202,2.8459277,0.14271899,1.8004092,0.19351503,3.2751455,-0.014234609,0.08559533,-0.0046356837,4.098563,0.043853424,0.39896142,3.440219,-0.0059024887,1.1214867,0.020280665,0.19603133,3.951701,0.19140217,1.2302787,0.88662565,0.8631969,0.09869471,3.1357012,1.1886861,0.19598155,3.1192906,0.54677963,4.2781434,1.8552381,0.3208416,0.09137443,1.8336043,0.16607721,0.10294713,-0.007312085,2.7433248,0.2992705,0.31078607,0.29979137,0.71025383,1.1033266,4.3570356,0.17920727,0.010036987,1.9835316,-0.020963324,0.54492897,0.90736884,0.34185028,3.0012426,-0.018585136,1.30491,0.6171991,-0.01722268,0.0018117612,1.0346397
1561,BRACS_1811_FEA_33,1.1546885,1.9853032,2.7148664,4.492703,3.5658243,0.6955183,5.8421793,0.11126561,3.0397177,0.0033072527,1.8562249,0.021004034,3.489898,0.5812944,-0.0034033246,0.676602,3.6805077,0.04208239,0.15407749,3.3493526,0.012137007,1.968525,-0.0017716276,0.057544716,3.3912175,1.079876,3.363142,0.5215584,0.13974732,0.010993908,2.0694864,0.1224669,1.6253697,4.044045,0.04073069,5.205903,3.7511342,1.3920685,-0.0067761736,1.3367354,0.009968903,0.07329555,0.0029669018,3.4299123,0.019923173,0.28078598,0.082746364,0.07710037,1.1752219,5.329904,0.53353804,-0.0042684884,2.332912,0.48300928,0.4992783,1.5013198,0.25263125,2.4312522,0.01726503,1.5297236,0.8444286,-0.015412141,0.11132921,0.63296866
1562,BRACS_1811_FEA_34,1.1848884,2.096111,3.6441383,3.0914187,0.3183309,0.3574624,4.8013086,-0.024865123,2.7401423,0.16431762,1.5988146,0.7967398,3.19872,0.08906881,0.26712403,0.04360446,3.1624908,-0.012415597,0.36600775,2.8917131,0.18268791,0.6665859,0.0305589,0.691288,3.6711078,0.05525986,0.9277891,0.80410254,1.1492959,0.64241916,3.0432734,1.0447881,0.2870384,2.320445,0.6754316,3.8231726,1.3355277,0.19230102,0.40889728,1.1974946,0.3642305,0.05539312,0.37938848,2.890077,0.84020555,0.18536259,0.6818049,0.9953441,0.65861297,3.8407419,0.5226207,0.10986639,1.896499,-0.02093012,0.4292809,0.63960445,0.33812127,2.829,-0.020560691,1.2598852,0.99494374,0.0079464335,0.009297026,0.8904105
1563,BRACS_1811_FEA_35,0.4167217,1.2419206,2.3917608,2.5975542,1.060754,0.3681557,3.5262518,0.055863384,1.6947957,0.15383863,0.7359407,0.3528289,2.1882703,0.019095698,0.004289278,0.03661661,2.7221942,-0.0077171787,0.5056892,1.9960517,0.110317014,0.7255134,0.04868618,0.31619933,2.4435544,0.33353364,0.78091127,1.137312,0.41912505,0.026395394,1.7783531,0.68050826,0.2727505,1.8342208,0.32607743,2.9312363,1.1895988,0.65025157,0.08577334,0.99736017,0.12319221,0.029972445,-0.00559047,1.8171598,0.16152781,0.8940769,0.33418152,0.7065517,1.1725125,2.7303624,0.52849716,0.062260747,1.4770036,0.09241834,0.93706775,0.47874925,0.43846938,2.0408297,-0.0027257232,0.6650018,1.2118407,-0.016271483,0.082862824,0.67755884
1564,BRACS_1811_FEA_37,0.92790604,1.7798603,2.4448955,3.6832006,2.568138,0.47591534,4.9638405,0.010830756,2.3404717,0.09833098,1.3450283,0.15483427,3.028282,0.09846435,0.024523905,0.21078964,3.1853282,0.0970787,0.25791857,3.015838,-0.0028754035,1.620564,0.07029407,0.14728262,2.9650927,0.6234718,2.1026495,1.0415771,0.29553723,0.1128521,1.9069008,0.2704567,1.1269927,3.3297977,0.10289648,4.2567935,2.7748792,1.1853392,0.0023954061,1.239911,0.03933186,0.17491393,-0.008243665,2.7697258,0.05003626,0.53164124,0.2063081,0.21614678,1.3163267,4.271031,0.37158346,0.048162643,1.8009837,0.09999652,0.93614763,1.193752,0.49841496,2.2016058,-0.0031022325,1.203122,0.8852169,-0.0027356981,0.06009046,0.69624925
1565,BRACS_1811_FEA_5,0.83651567,1.5940844,2.0398927,3.8353953,3.2717698,0.55347615,4.9691253,0.1659816,2.3528152,0.044332176,1.5602467,0.06451157,2.9337497,0.5859825,0.024954572,0.64716667,3.100591,0.13255195,0.211356,2.965954,0.0040015373,1.9131829,0.06462806,0.052289095,2.8388786,0.8973655,2.8264604,0.90441877,0.11304528,0.010377469,1.5841492,0.07948819,1.5612456,3.4349592,0.042461388,4.477722,3.3188279,1.5731858,-0.01521908,1.214609,-0.0077839224,0.20231539,-0.014145315,2.7775555,-0.006505919,0.5111981,0.10736542,0.08101672,1.3440454,4.4478083,0.5795172,0.02315242,1.9247665,0.5793992,0.83132035,1.2541037,0.45191455,1.957252,0.022709187,1.1533409,0.96159273,-0.008139405,0.19968042,0.5752458
1566,BRACS_1811_FEA_6,1.1293215,2.2430582,2.2937684,3.2628005,2.4605958,0.62535006,4.365999,0.08007757,2.4497807,0.1693138,1.4892917,0.25239405,3.0076172,0.35521454,0.069813095,0.31783566,3.2821953,0.09179862,0.15888475,2.7882218,0.032272905,1.4225687,0.12106693,0.7007692,2.9304004,0.7157924,2.0869296,0.83426976,0.6021331,0.27339888,2.040704,0.3827524,1.0432655,3.051871,0.30311424,3.5794232,2.5442228,1.0165844,0.050606295,1.6106437,0.15411115,0.18298264,0.041158423,2.2182744,0.22529006,1.0889797,0.2209346,0.7993284,0.9789739,3.8301022,0.3090247,0.116558686,1.5135514,0.17907494,0.6569553,1.0864716,0.37306386,2.3511398,0.006898873,1.266702,0.7338644,0.030156715,0.10656579,1.1964936
1567,BRACS_1813_FEA_1,1.0140384,2.2391958,2.4626954,2.520093,1.2218305,0.30817404,3.901787,0.032070983,1.7630938,0.35122204,1.3973281,0.48489797,2.3377,0.054773852,0.089865595,0.043399595,3.3671353,0.20424119,0.59030324,2.5932136,0.024485089,1.0608975,0.2436594,1.135938,2.8218508,0.2274572,0.9842255,1.1042953,1.6437311,0.8550137,2.641507,1.2074925,0.37508038,2.521479,0.99913716,2.7657883,1.724643,0.82479525,0.0096843215,1.7740676,0.4562048,0.30628136,0.069247276,1.671365,0.5361167,1.102735,0.5889007,1.6185379,1.3087184,3.1895037,0.16595207,0.09250379,0.88865143,0.007489126,0.8577124,0.6866939,0.51063573,2.4446251,-0.0066326624,0.7386602,0.843815,-0.001521606,0.12124643,1.1882434
1568,BRACS_1813_FEA_2,0.8804665,1.6186432,5.4290576,3.640235,0.43914998,0.097417764,6.9322057,-0.027917286,3.2560024,0.01755505,1.2707126,1.4292574,3.6346054,-0.025286794,0.16756631,-0.0093149515,3.0901659,-0.004598546,1.9245323,4.0984883,0.6574209,0.4623475,-0.023748757,0.11380611,3.6133428,0.6138959,1.2974917,1.6971052,1.3099582,0.14153847,3.4683883,1.0097945,0.15603288,2.563804,0.9052117,6.2357526,1.1541743,0.13147782,0.005917393,1.5167255,0.17153436,0.0050954004,0.13145356,4.187072,1.6497011,0.04906854,1.3981123,1.4921643,2.4078367,5.5189786,0.9913184,0.03800699,1.6699685,-0.009138223,0.23173484,0.576072,0.7598962,3.3271759,-0.021218978,0.9775496,2.1539967,-0.032134347,7.159964e-05,0.7297807
1569,BRACS_1814_FEA_1,0.48148724,1.5801411,1.644703,2.2868626,1.9035876,0.56431735,2.7018821,0.4725189,1.0094315,0.32929048,0.7672071,0.61698854,1.7394738,0.5084384,0.013436093,0.110676944,2.8229086,0.050973043,0.35941154,1.9163642,0.26751485,1.002226,0.17584112,1.2182413,2.246242,0.32150304,0.92362016,1.4667096,1.1243422,0.66128784,1.7214465,0.83066654,0.6625392,2.165163,0.8349529,1.818222,1.3722793,1.274805,0.17643723,1.5333393,0.392295,0.16634293,0.14866063,1.0181687,0.20059234,2.1722345,0.42914063,1.5742155,1.0037429,2.1310806,0.31794462,0.124035925,0.8017029,0.4843226,1.2813244,0.60158455,0.6257587,1.9898839,0.10512762,0.45281237,1.4958127,0.0016650462,0.3461067,1.1954337
1570,BRACS_1814_FEA_2,0.74800134,1.706177,2.0275133,2.3157282,1.7625316,0.34864405,3.3316827,0.5039466,1.48804,0.1730994,1.421062,0.16678394,2.0098104,0.808299,0.12226203,0.48535377,2.9873643,0.10119198,0.5481129,2.2443347,0.36288193,1.235387,0.118132465,0.6938687,2.2599173,0.48982742,1.4605047,0.6555287,1.1751422,0.5534069,2.1015768,0.9539849,0.72227955,2.2996936,0.62231797,2.5542738,1.9994543,1.0329554,-6.8658683e-06,1.5785387,0.34040713,0.139865,0.1995597,1.3626488,0.40453354,1.1117182,0.5374341,0.913147,1.2791789,2.677068,0.77207613,0.058407445,1.0839679,0.86972463,0.59572476,0.6699073,0.37511185,2.0256066,0.36374858,0.6133055,0.8185212,0.09415791,0.29112938,0.96418715
1571,BRACS_1814_FEA_3,0.69110614,1.8454863,2.5694017,2.5228233,1.255595,0.41216308,3.6526816,0.054593228,1.2318037,0.33163956,0.54552466,0.43391663,2.2250257,0.026419802,0.14203638,0.005817751,2.9805017,0.12757243,0.33703056,2.4548929,0.068993255,0.681556,0.15155028,1.2421811,2.887993,0.08621734,0.5044744,1.5707369,1.0866,0.40212783,2.1559718,0.8658339,0.36407268,2.0285983,0.7716092,2.4106445,0.7662596,0.7805389,0.007772704,1.5410812,0.1974652,0.1890654,-0.0032777623,1.5935113,0.08280931,1.9484847,0.32834134,1.6779053,0.84905905,2.6216905,0.056582347,0.07239449,0.8126727,0.002525117,1.3726784,0.6665703,0.5022271,2.5449967,0.0029342957,0.6582456,1.7335972,0.012578349,0.3445255,1.2602767
1572,BRACS_1815_FEA_1,0.6681345,1.5968766,2.980183,2.0661612,0.7941388,0.26191956,3.9074306,0.05914277,1.6904068,0.22441204,0.73401594,0.9240486,2.0873954,0.020445798,0.0065166065,0.010087385,2.8939972,0.11007935,0.95666695,2.3494484,0.111323595,0.5596696,0.063713536,0.88571036,2.446871,0.39076763,0.45309186,1.1894755,1.5641512,0.45586282,2.17316,1.1410248,0.1544006,1.9619634,0.9987464,2.8031487,0.69487774,0.395863,0.07921382,1.6472524,0.31178078,0.0639358,0.13540693,1.9098717,0.77862823,1.0631909,0.7295079,1.9193754,1.1223705,2.9968705,0.05018577,0.015423244,0.64415205,0.02554817,0.73308617,0.4801983,0.4392882,2.478512,0.020933175,0.58054507,1.9679368,-0.008223107,0.12919356,1.163684
1573,BRACS_1815_FEA_2,1.3509184,2.8890464,3.1755307,2.8364327,0.92409056,0.375917,4.1770144,0.035852656,1.919906,0.43752676,1.6322218,0.7399073,2.7996812,0.043585032,0.023475459,0.025055246,4.10563,0.098589934,0.79048395,2.924008,0.08360873,0.93549097,0.10499447,1.6325915,3.434063,0.40276977,0.88452625,1.0213354,2.4626617,1.313941,3.1535962,1.6985929,0.26575083,2.7636893,1.4629214,3.093312,1.4946873,0.5637736,0.1430041,2.3493614,0.7328499,0.050843142,0.088461995,1.7238268,1.036385,1.272988,0.59638387,2.2548108,1.1947263,3.6963897,0.3144524,0.09145297,0.98698175,0.028035287,0.5931389,0.62797946,0.6179288,2.916839,-0.0026697482,0.94111,0.70915353,0.016480496,0.113253385,1.4010334
1574,BRACS_1815_FEA_3,0.65450996,1.7670131,2.393489,2.2063177,0.86037403,0.26543483,3.746798,0.030888015,1.6829813,0.31977323,1.3290752,0.8583556,2.1055508,0.03571514,0.05066712,0.055447377,3.0505662,0.0841797,1.0053655,2.447765,0.12366355,1.0095075,0.11418652,0.8408653,2.4296176,0.35153717,0.85820764,1.0452727,1.4722984,0.655265,2.2753234,1.2970624,0.21303165,2.284698,1.0484582,2.9147696,1.4385198,0.74209136,0.12787163,1.6935589,0.48765582,0.10476616,0.100735895,1.548413,0.90874654,0.702607,0.9387199,1.3835866,1.6854062,3.0981266,0.33048177,0.11376651,0.87800413,-0.011504011,0.6678461,0.4569043,0.6395004,2.1304517,-0.0091478955,0.5551613,0.90637547,-0.0099300025,0.034678284,0.992971
1575,BRACS_1815_FEA_4,0.64570534,2.0547967,1.664854,2.0675633,1.426439,0.21441033,3.3063884,0.116837084,1.4800266,0.41900024,1.723793,0.489492,1.8242384,0.38721097,0.07342665,0.100507244,3.3546417,0.2195586,0.79388034,2.361085,0.13586882,1.4218954,0.21732561,1.3147136,2.300299,0.17185655,1.1586349,0.99845487,1.7805729,1.0610392,2.282796,1.4805882,0.49064073,2.4263954,1.0764058,2.3626502,1.9425552,1.262293,0.03819851,1.9561228,0.6644406,0.36186245,0.21002539,1.1560814,0.5778547,1.3579152,0.70917046,1.6372736,1.6176281,2.5318894,0.37667844,0.050151944,0.8798914,0.24282618,0.8695151,0.5121377,0.6341361,1.9895422,0.046797823,0.38504568,0.69654053,0.013648307,0.17953402,1.1945676
1576,BRACS_1815_FEA_5,0.78491235,2.1582153,1.6360077,1.8696238,1.438704,0.4195744,2.7211263,0.2511639,1.234751,0.49121964,1.2454417,0.53347063,1.8626981,0.3136032,0.06081661,0.04996209,2.9332974,0.19786893,0.4018045,2.0394032,0.16429766,1.0049149,0.27403387,1.7755125,2.2917252,0.20383774,0.9466474,1.2082177,1.8493884,1.2716763,2.086445,1.2427382,0.5177407,2.1526477,1.1686057,1.7336227,1.4441854,0.94957227,0.2086999,1.8775092,0.7520188,0.3048782,0.30952284,1.0328411,0.47789642,1.8909851,0.51430315,2.0344703,0.94812185,2.2001467,0.11206013,0.13831699,0.6333011,0.13791779,1.0166315,0.5814619,0.67023563,1.9514381,0.020338446,0.4884232,0.9445034,0.004923431,0.23501007,1.3515452
1577,BRACS_1815_FEA_6,0.5978853,2.0594,2.3664236,2.038865,0.79607564,0.17390268,3.6174238,0.049018323,1.8092401,0.25881985,1.8002443,0.92415786,1.9822496,0.09455225,0.011051807,0.08045444,3.623729,0.08501833,1.6063982,2.2301323,0.33135796,1.198938,0.09180345,0.9165181,2.0905788,0.5103219,0.90767974,0.90069205,2.058684,0.991574,2.473387,1.8558257,0.20767699,2.2450967,1.1665146,3.0004296,1.6663841,0.9392707,0.06416469,2.1383846,0.77354676,0.09916612,0.30279037,1.2585367,1.469513,0.6366761,1.2179552,1.6921157,2.0917404,3.0814862,0.5468009,0.07212263,0.88432556,0.061944146,0.41950977,0.4114637,0.7757385,2.0796597,0.020470476,0.46345282,0.7842321,0.009075972,0.011990617,1.0378705
1578,BRACS_1838_FEA_1,0.76587474,1.5600942,2.9670773,2.699756,1.0034189,0.37844938,3.9798737,-0.004555363,1.8369405,0.11850433,0.8126935,0.42120555,2.492688,0.0046791495,0.06968575,0.000824129,2.73632,0.028090866,0.59341276,2.4585629,0.054271672,0.68502116,0.022435227,0.42207146,2.7015576,0.30858043,0.70412076,1.3855242,0.82964104,0.05600242,2.4024172,0.7015794,0.35635832,2.0750785,0.5358985,3.0924687,1.1704073,0.4353037,0.0611245,1.1638018,0.100464776,0.11515487,0.0016337782,2.025411,0.43116432,0.7653868,0.6950982,1.0675986,1.0755267,3.186853,0.29111162,0.117693745,0.96525526,-0.010896438,0.8403512,0.61296314,0.5078136,2.2611613,-0.001704513,0.7715405,1.3179682,-0.012852681,0.0808506,0.79712373
1579,BRACS_1838_FEA_2,0.18504822,0.21479803,8.67209,3.523688,0.007665532,0.42331985,11.13022,0.023385927,4.8965015,0.22309381,0.11417699,2.5740483,5.256061,-0.061213244,0.95868975,-0.022853864,0.6875511,0.35639027,2.8095868,6.124065,2.3889723,0.18206915,0.030080382,-0.036720745,3.7489111,0.9248374,1.892963,3.523491,1.3554738,-0.0040475274,2.1996727,0.2624359,0.48711824,3.197433,0.08211549,10.316529,0.26624715,0.029363703,0.48846805,0.33170995,0.24449943,0.13549781,0.18419456,8.678287,0.4813982,0.2849968,2.7717652,1.5449843,2.0060112,6.637025,1.1773891,0.23939994,2.2678492,-0.049717844,1.0498142,-0.034690246,0.7988904,3.9837716,-0.023984032,0.1272806,6.6705823,-0.05051054,0.070028484,0.69002795
1580,BRACS_1838_FEA_3,0.40388033,0.8549847,4.0633335,2.4122188,0.51483965,0.51819134,5.334843,0.18601446,3.1600995,0.030807031,0.95109206,1.0357382,3.2712328,-0.009795578,0.032590337,-0.011953023,2.0946226,0.010564278,1.3131858,2.8319163,0.40877053,0.5029658,-0.023163255,0.08869172,2.5805829,0.68898547,0.87145865,1.585889,0.9799773,0.019219035,2.0818777,0.62757283,0.61041933,1.8700079,0.24483883,5.2318606,0.80573666,0.27040786,0.7189725,0.7847958,0.1303174,0.05230099,0.046131272,3.5669098,0.69942236,0.31809452,1.324436,1.2424202,0.9389683,4.0440893,0.81668293,0.118267424,1.7749997,0.05082533,0.88506955,0.20206456,0.67006916,2.3096225,-0.007967987,0.33773947,2.6451554,-0.03241973,0.12731832,0.45920393
